symbol,title,content,published_at,source,sentiment_score,confidence,impact,category,id
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-05-25 09:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230525_214
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 15% и программу выкупа акций.,2023-05-26 11:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230526_215
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 5 млн руб.,2023-05-26 13:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230526_216
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-05-26 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230526_217
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-05-27 15:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230527_218
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 1 млн руб.,2023-05-28 11:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230528_219
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-05-29 16:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230529_220
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 12% и программу выкупа акций.,2023-05-29 09:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230529_221
MGNT,MGNT: Рекордная прибыль превышает прогнозы на 24%,"Компания MGNT показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 24%.",2023-05-30 13:00:00,Financial News,0.9,0.95,very_high,very_positive,MGNT_20230530_222
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 5% и программу выкупа акций.,2023-06-02 13:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230602_223
MGNT,MGNT: Рекордная прибыль превышает прогнозы на 13%,"Компания MGNT показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 13%.",2023-06-04 17:00:00,Financial News,0.9,0.95,very_high,very_positive,MGNT_20230604_224
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-06-05 12:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230605_225
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-05 13:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230605_226
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-08 13:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230608_227
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-09 16:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230609_228
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-06-10 09:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230610_229
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-11 10:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230611_230
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-06-12 09:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230612_231
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-12 12:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230612_232
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-13 12:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230613_233
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-13 09:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230613_234
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 6 млрд руб.,2023-06-14 13:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230614_235
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-06-14 12:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230614_236
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-06-16 17:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230616_237
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-06-17 14:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230617_238
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 23% из-за неблагоприятных условий на рынке.,2023-06-17 14:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230617_239
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-17 15:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230617_240
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-20 16:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230620_241
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-06-20 10:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230620_242
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 18% из-за неблагоприятных условий на рынке.,2023-06-20 13:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230620_243
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 3 млрд руб.,2023-06-21 11:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230621_244
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-06-21 13:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230621_245
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 4 млрд руб.,2023-06-21 14:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230621_246
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-06-22 17:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230622_247
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-23 10:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230623_248
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 8% и программу выкупа акций.,2023-06-26 15:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230626_249
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 9% и программу выкупа акций.,2023-06-26 09:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230626_250
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-26 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230626_251
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-06-29 14:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230629_252
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-06-30 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230630_253
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-06-30 11:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230630_254
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-02 15:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230702_255
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-02 10:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230702_256
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 14% из-за неблагоприятных условий на рынке.,2023-07-02 10:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230702_257
MGNT,MGNT: Рекордная прибыль превышает прогнозы на 10%,"Компания MGNT показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 10%.",2023-07-04 13:00:00,Financial News,0.9,0.95,very_high,very_positive,MGNT_20230704_258
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 16% из-за неблагоприятных условий на рынке.,2023-07-04 17:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230704_259
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-06 16:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230706_260
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-06 14:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230706_261
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-08 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230708_262
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 23% из-за неблагоприятных условий на рынке.,2023-07-10 15:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230710_263
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-13 09:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230713_264
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-07-13 10:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230713_265
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-07-16 16:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230716_266
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 9 млрд руб.,2023-07-16 11:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230716_267
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-17 13:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230717_268
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-07-17 10:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230717_269
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-07-18 17:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230718_270
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-18 09:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230718_271
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-18 16:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230718_272
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-07-19 14:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230719_273
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 16% и программу выкупа акций.,2023-07-19 16:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230719_274
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-20 14:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230720_275
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-07-22 16:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230722_276
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 20% и программу выкупа акций.,2023-07-23 10:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230723_277
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-07-24 13:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230724_278
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-07-25 14:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230725_279
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 2 млрд руб.,2023-07-25 14:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230725_280
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-28 16:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230728_281
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 13% из-за неблагоприятных условий на рынке.,2023-07-29 16:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230729_282
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-07-29 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230729_283
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 9% и программу выкупа акций.,2023-07-30 17:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230730_284
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2023-07-31 11:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230731_285
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-07-31 16:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230731_286
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-03 15:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230803_287
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 9 млрд руб.,2023-08-04 11:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230804_288
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-04 10:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230804_289
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-05 11:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230805_290
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 19% из-за неблагоприятных условий на рынке.,2023-08-05 17:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230805_291
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 9 млрд руб.,2023-08-06 14:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230806_292
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-07 09:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230807_293
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2023-08-07 10:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230807_294
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-09 09:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230809_295
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-09 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230809_296
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 3 млн руб.,2023-08-10 11:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230810_297
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 4 млрд руб.,2023-08-12 13:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230812_298
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-12 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230812_299
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-13 11:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230813_300
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-14 10:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230814_301
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-14 12:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230814_302
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-16 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230816_303
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-16 12:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230816_304
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 1 млрд руб.,2023-08-16 12:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230816_305
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-18 11:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230818_306
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 8 млрд руб.,2023-08-19 13:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230819_307
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-08-19 16:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230819_308
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-21 10:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230821_309
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-08-21 09:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230821_310
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-08-21 16:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230821_311
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-22 11:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230822_312
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-24 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230824_313
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-24 14:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230824_314
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-08-25 16:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230825_315
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-08-26 16:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230826_316
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-27 11:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230827_317
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-28 15:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230828_318
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-08-28 09:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230828_319
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 9% из-за неблагоприятных условий на рынке.,2023-08-28 11:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230828_320
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 1 млрд руб.,2023-08-29 17:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230829_321
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-09-02 09:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230902_322
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 4 млрд руб.,2023-09-03 16:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230903_323
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 13% из-за неблагоприятных условий на рынке.,2023-09-04 15:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230904_324
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 6 млн руб.,2023-09-04 14:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230904_325
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 8 млрд руб.,2023-09-04 11:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230904_326
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 5 млрд руб.,2023-09-06 09:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230906_327
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 21% и программу выкупа акций.,2023-09-07 15:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230907_328
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-07 15:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230907_329
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-07 13:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230907_330
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 2 млрд руб.,2023-09-09 14:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230909_331
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-09-10 17:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230910_332
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-09-12 15:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230912_333
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-09-14 10:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230914_334
MGNT,MGNT: Крупные инвестиции и расширение бизнеса,MGNT объявила о планах крупных инвестиций в развитие новых направлений на сумму 2 млрд руб.,2023-09-14 16:00:00,Financial News,0.8,0.85,high,very_positive,MGNT_20230914_335
MGNT,MGNT: Обычные торговые сессии,Торги MGNT прошли в обычном режиме без значительных изменений.,2023-09-15 10:00:00,Financial News,0.1,0.4,low,neutral,MGNT_20230915_336
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-09-16 11:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230916_337
MGNT,MGNT: Стабильные результаты в квартале,"Компания MGNT показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-09-17 12:00:00,Financial News,0.6,0.7,medium,very_positive,MGNT_20230917_338
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-18 12:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230918_339
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-18 12:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230918_340
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-09-19 10:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230919_341
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 24% из-за неблагоприятных условий на рынке.,2023-09-20 13:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230920_342
MGNT,MGNT: Снижение прибыли и убытки,Компания MGNT показала снижение прибыли на 18% из-за неблагоприятных условий на рынке.,2023-09-21 12:00:00,Financial News,-0.7,0.8,high,very_negative,MGNT_20230921_343
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 5 млн руб.,2023-09-21 17:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230921_344
MGNT,MGNT: Новые контракты и партнерства,"MGNT подписала крупные контракты, что укрепит позиции компании на рынке.",2023-09-22 14:00:00,Financial News,0.5,0.6,medium,positive,MGNT_20230922_345
MGNT,MGNT: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг MGNT с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-09-23 15:00:00,Financial News,-0.6,0.7,medium,very_negative,MGNT_20230923_346
MGNT,MGNT: Плановые корпоративные события,Компания MGNT провела плановое собрание акционеров.,2023-09-24 09:00:00,Financial News,0.0,0.3,low,neutral,MGNT_20230924_347
MGNT,MGNT: Повышение дивидендов и выкуп акций,Совет директоров MGNT одобрил повышение дивидендных выплат на 21% и программу выкупа акций.,2023-09-27 15:00:00,Financial News,0.7,0.8,high,very_positive,MGNT_20230927_348
MGNT,MGNT: Регуляторные проблемы и штрафы,На MGNT наложены штрафы регулятором за нарушения в отчетности на сумму 4 млн руб.,2023-09-27 12:00:00,Financial News,-0.8,0.85,high,very_negative,MGNT_20230927_349
